Disclaimer,,,,,,,,,,,,,,,,,,
"""GWDB DISCLAIMER:  Except where noted, all of the information provided in the Texas Water Development Board (TWDB) Groundwater Database (https://www.twdb.texas.gov/groundwater/data/gwdbrpt.asp) is believed to be accurate and reliable; however, the TWDB assumes no responsibility for any errors appearing in rules or otherwise. Further, TWDB assumes no responsibility for the use of the information provided. PLEASE NOTE that users of these data are responsible for checking the accuracy, completeness, currency and/or suitability of all information themselves. TWDB makes no guarantees or warranties as to the accuracy, completeness, currency, or suitability of the information provided via the Groundwater Database (GWDB). TWDB specifically disclaims any and all liability for any claims or damages that may result from providing GWDB data or the information it contains. For additional information or answers to questions concerning the TWDB GWDB, contact the Groundwater Data Team at GroundwaterData@twdb.texas.gov.""",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
StateWellNumber,LatitudeDD,LongitudeDD,County,AquiferCode,Owner,WellTypeCode,DrillingEndDate,WellDepth,CasingId,Diameter,TopDepth,BottomDepth,LandSurfaceElevation,WaterLevelsAvailable,WaterQualityAvailable,Pump,WellUse,Remarks
6842302,29.364723,-98.791667,Bexar,218EDRDA,Elmer Mechler ,W,4/0/1955,1335,,,,,761,No,No,Turbine,Irrigation,"Open hole from 845 to 1,335 ft. Deepened from 1,160 to 1,335 ft. in 1963.  Top of Eswards 845 ft. Reported yield 700 gpm."
6842303,29.364445,-98.789722,Bexar,218EDRDA,Frank Mechler ,W,1/12/1955,1065,,,,,762,No,No,Turbine,Irrigation,"Open hole from 835 to 1,065 ft. Top of Edwards 834 ft.  Development test:  Drawdown of 75 ft. pumping 2,250 gpm."
6842304,29.363612,-98.786389,Bexar,218EDRDA,Henry Mechler ,W,3/0/1953,1200,,,,,761,Yes,No,Turbine,Irrigation,"Open hole from 820 to 1,200 ft. Top of Edwards 821 ft.  Development test:  Drawdown of 8 ft. pumping 1,100 gpm for 2 hours in Mar. 1953. Temp.  78 degrees F."
6842305,29.355278,-98.789445,Bexar,218EDRDA,Eddie Grossenbacher ,W,1/20/1955,1031,,,,,741,Yes,No,Turbine,Irrigation,"Open hole from 825 to 1,031 ft. Cemented from 825 ft. to surface. Top of Edwards 825 ft.  Pump set at 150 ft.  Development test: Drawdown of 9 ft. pumping 2,653 gpm."
6842306,29.351667,-98.774444,Bexar,218EDRDA,"Rio Vista Farms, Inc. ",W,5/0/1953,896,,,,,722,Yes,No,Turbine,Irrigation,"Open hole from 856 to 896 ft. Development test:  Drawdown of 16 ft. pumping 2,031 gpm on March 11, 1959."
6842307,29.351667,-98.754445,Bexar,218EDRDA,Espino Brothers ,W,0/0/1953,1580,,,,,709,Yes,No,Turbine,Irrigation,"Open hole from 796 to 1,580 ft. Reported yield 1,250 gpm. Development test:  Drawdown of 70 ft. pumping 844 gpm on October 28, 1953."
6842308,29.346111,-98.753612,Bexar,218EDRDA,"Rio Vista Farms, Inc. ",W,4/0/1964,1670,,,,,669,No,No,Turbine,Irrigation,"Open hole from 876 to 1,670 ft. Cemented from 876 ft. to surface. Top of Edwards 876 ft."
6842309,29.346945,-98.766389,Bexar,218EDRDA,"Rio Vista Farms, Inc. ",W,7/0/1964,1540,,,,,710,No,No,Turbine,Irrigation,"Open hole from 901 to 1,540 ft."
6842310,29.3432778,-98.7926944,Bexar,218EDRDA,T. E. Podevyn,W,3/9/1964,989,10,12.75,0,862,721,Yes,No,Turbine,Irrigation,Coords updated by EAA 2/11/19.
6842311,29.3414722,-98.7860556,Bexar,218EDRDA,Hugo Bippert,W,1/0/1956,1052,10,10.75,0,977,715,No,No,Turbine,Irrigation,Coords updated by EAA 2/11/19.
6842311,29.3414722,-98.7860556,Bexar,218EDRDA,Hugo Bippert,W,1/0/1956,1052,101,,977,1052,715,No,No,Turbine,Irrigation,Coords updated by EAA 2/11/19.
6842312,29.34165,-98.78,Bexar,218EBFZA,"Rio Vista Farms, Inc.",W,8/0/1964,1368,10,12,0,304,705,No,Yes,Turbine,Irrigation,Coords updated by EAA 2/11/19.
6842312,29.34165,-98.78,Bexar,218EBFZA,"Rio Vista Farms, Inc.",W,8/0/1964,1368,10,10,304,974,705,No,Yes,Turbine,Irrigation,Coords updated by EAA 2/11/19.
6842312,29.34165,-98.78,Bexar,218EBFZA,"Rio Vista Farms, Inc.",W,8/0/1964,1368,101,,974,1368,705,No,Yes,Turbine,Irrigation,Coords updated by EAA 2/11/19.
6842313,29.374167,-98.783055,Bexar,218EDRDA,Texas Livestock Feeder Pens,W,12/15/1967,898,,,,,820,No,No,Submersible,Stock,Open hole from 803 to 898 ft. Cemented from 803 ft. to surface. Top of Edwards 803 ft.
6842314,29.370669,-98.780381,Bexar,218EBFZA,Robert Mechler,W,0/0/1933,918,,,,,809,Yes,No,Submersible,Domestic,Well H-17 in Texas Board of Water Engineers Bulletin 5608. Historical Observation well.
6842315,29.374167,-98.761389,Bexar,218EBFZA,Oscar Bippert ,W,0/0/1929,830,,,,,760,Yes,No,Piston,Domestic,Well H-16 in Texas Board off Water Engineers Bulletin 5608. Historical observation well.
6842316,29.373611,-98.783334,Bexar,218EDRDA,Texas Livestock Feeder Pens,W,0/0/1947,880,,,,,822,Yes,No,Submersible,Domestic,Well H-78 in Texas Board of Water Engineers Bulletin 5608.
6842317,29.3561528,-98.7933972,Bexar,218EDRDA,Elmer Mechler,W,,1365,,,,,741,No,No,Turbine,Irrigation,Well reworked in 1962. Edwards AA provided updated verified coords (2/11/19).
6842318,29.362223,-98.767778,Bexar,218EDRDA,Oscar Bippert ,W,0/0/1946,860,,,,,741,Yes,No,Turbine,Irrigation,"Well H-81 in Texas Board of Water Engineers Bulletin 5608.  Reported yield 1,000 gpm."
6842319,29.355834,-98.764167,Bexar,218EDRDA,Espino Brothers ,W,0/0/1946,1008,,,,,702,Yes,No,Turbine,Irrigation,Well H-83 in Texas Board of Water Engineers Bulletin 5608.
6842320,29.334445,-98.774444,Bexar,218EDRDA,"Rio Vista Farms, Inc. ",W,0/0/1942,1445,,,,,700,Yes,No,Submersible,Domestic,Well H-89 in Texas Board of Water Engineers Bulletin 5608.
6842321,29.340278,-98.766112,Bexar,218EDRDA,"Rio Vista Farms, Inc. ",W,0/0/1950,1120,,,,,672,No,No,Turbine,Irrigation,"Well H-87 in Texas Board of  Water Engineers Bulletin 5608. Development test:  Drawdown of 11 ft. pumping 2,035 gpm on May 26, 1953."
6842505,29.312519,-98.802356,Bexar,218EDRDA,Harvey Lee Kunze,W,5/8/1972,1419,,,,,710,Yes,No,Turbine,Irrigation,"Open hole from 1,180 to 1,419 ft. Cemented from 1,180 ft. to surface. Top of Edwards 1,209 ft. Development test:  Drawdown of 66 ft. pumping 700 gpm for 3 hours on May 16, 1972."
6842804,29.286945,-98.799167,Bexar,218EBFZA,Kohlleppel Brothers ,W,7/0/1964,2308,,,,,770,Yes,Yes,Turbine,Irrigation,"Open hole from 1,829 to 2,308 ft. Top of Edwards 1,834 ft. Development test:  Drawdown of 39 ft. pumping 2,600 gpm on August 9, 1964."
6842805,29.265834,-98.796111,Bexar,218EDRDA,E. Liebe & R. L. House,W,11/28/1955,2524,,,,,771,No,No,Turbine,Irrigation,"Open hole from 1,935 to 2,524 ft. Cemented from 1,935 ft. to surface. Top of Edwards 1,935 ft. Development test:  Drawdown of 200 ft. pumping 1,600 gpm."
6842901,29.271944,-98.786389,Bexar,218EDRDA,G. W. Kuling,W,12/24/1964,2295,,,,,764,Yes,No,Turbine,Irrigation,"Open hole from 1,900 to 2,290 ft. Cemented from 1,900 ft. to surface. Top of Edwards 1,940 ft."
6842902,29.278889,-98.780833,Bexar,218EBFZA,Atascosa Rural WSC 14450 Jarratt ,W,8/13/1969,2326,,,,,771,Yes,Yes,Turbine,Public Supply,"USGS Site Number: 291645098464301. TCEQ Source ID: G0150040B. Open hole from 1,945 to 2,326 ft. Cemented from 1,945 ft. to surface. Top of Edwards 1,928 ft. Development test:  Drawdown of 40 ft. pumping 650 gpm for 24 hours on August 13, 1969."
6842903,29.2847222,-98.7880556,Bexar,218EDRDA,Herman Hyman,W,8/1/1952,2041,10,10.75,0,304,774,Yes,No,Turbine,Irrigation,"Other Well Number: M-42 in TBWE B5608. Top of Edwards 1,877 ft."
6842903,29.2847222,-98.7880556,Bexar,218EDRDA,Herman Hyman,W,8/1/1952,2041,10,8.625,304,1854,774,Yes,No,Turbine,Irrigation,"Other Well Number: M-42 in TBWE B5608. Top of Edwards 1,877 ft."
6843101,29.368611,-98.714723,Bexar,218EDRDA,J. H. Uptmore &  Assoc.,W,3/0/1964,1019,,,,,720,Yes,No,Turbine,Irrigation,"Open hole from 822 to 1,019 ft. Cemented from 822 ft. to surface. Top of Edwards 822 ft.  Development test:  Drawdown of 45 ft. pumping 2,875 gpm on March 29, 1965."
6843102,29.366112,-98.737222,Bexar,218EDRDA,J. H. Uptmore & Assoc. Well 3,W,2/0/1964,1359,,,,,715,Yes,No,Turbine,Irrigation,"Open hole from 847 to 1,359 ft. Cemented from 847 ft. to surface. Top of Edwards 840 ft.  Development test:  Drawdown of 13 ft. pumping 2,905 gpm on March 26, 1964."
6843103,29.352223,-98.750001,Bexar,218EDRDA,"Rio Vista Farms, Inc. ",W,3/0/1964,1319,,,,,704,Yes,No,Turbine,Irrigation,"Open hole from 851 to 1,319 ft. Cemented from 851 ft. to suface. Top of Edwards 843 ft.  Development test:  Drawdown of 20 ft. pumping 3,025 gpm on March 25, 1964."
6843104,29.3661111,-98.7408333,Bexar,218EBFZA,BMWD-Meadowood Acres WSC (Well #1),W,9/0/1972,915,,,,,721,Yes,Yes,Submersible,Plugged or Destroyed,"Plugging Report Tracking Number: 188091. Owner Well Number: Well No 2. TCEQ Source ID: G0150072A. Open hole from 850 to 915 ft. Cemented from 850 ft. to surface. Reported yield 300 gpm. Development test yield 1,060 gpm. Owners well #1. PWS ID#0150072."
6843105,29.367778,-98.741111,Bexar,218EBFZA,BMWD-Meadowood Acres WSC (Well #2),W,2/0/1963,932,,,,,731,No,Yes,Submersible,Public Supply,Owner Well Number: 2. TCEQ Source ID: G0150072B. Well used in emergencies.
6843106,29.351945,-98.744167,Bexar,218EDRDA,"Rio Vista Farms, Inc. ",W,,,,,,,680,No,No,Turbine,Unused,Unused irrigation well.
6843107,29.339638,-98.742833,Bexar,218EDRDA,"Rio Vista Farms, Inc.",W,,,,,,,671,No,No,Turbine,Domestic,Flows.
6843108,29.353056,-98.7275,Bexar,218EDRDA,Straus Medina Herford  Ranch ,W,,1301,,,,,650,Yes,No,Turbine,Irrigation,"Well H-21 in Texas Board of Water Engineers Bulletin 5608.  Reported flow 1,400 gpm on Sept. 14, 1933."
6843109,29.355556,-98.717222,Bexar,218EDRDA,Straus Medina Herford  Ranch ,W,,1327,,,,,641,No,No,Turbine,Irrigation,Well H-22 in Texas Board of Water Engineers Bulletin 5608.  Flows.
6843110,29.343056,-98.728055,Bexar,218EDRDA,Straus Medina Herford  Ranch ,W,,1250,,,,,650,No,No,Turbine,Stock,Well H-20 in Texas Board of Water Engineers Bulletin 5608.
6843111,29.342222,-98.733611,Bexar,218EDRDA,Straus Medina Herford  Ranch ,W,0/0/1947,1320,,,,,661,Yes,No,Turbine,Domestic,Well H-94 in Texas Board of Water Engineers Bulletin 5608.  Reported yield 750 gpm.
6843112,29.362778,-98.7225,Bexar,218EDRDA,J. H. Uptmore & Assoc. Well 1,W,0/0/1942,900,,,,,692,Yes,No,Turbine,Domestic,Well H-27 in Texas Board of Water Engineers Bulletin 5608.  Top of Edwards 810 ft.
6843113,29.357778,-98.734722,Bexar,218EDRDA,J. H. Uptmore & Assoc. Well 2,W,0/0/1942,1200,,,,,670,Yes,No,Turbine,Irrigation,Well H-26 in Texas Board of Water Engineers Bulletin 5608.
6843114,29.3675,-98.728333,Bexar,218EDRDA,J. H. Utmore & Assoc.  Well 4,W,0/0/1942,1300,,,,,670,Yes,No,Turbine,Irrigation,"Well H-28 in Texas Board of Water Engineers Bulletin 5608.  Reported yield 1,000 gpm."
6843115,29.372222,-98.726389,Bexar,218EDRDA,J. H. Utmore & Assoc.  Well 5,W,0/0/1941,745,,,,,670,Yes,No,Turbine,Irrigation,Well H-29 in Texas Board of Water Engineers Bulletin 5608. Development test yield 800 gpm.
6843116,29.375278,-98.726944,Bexar,218EDRDA,J. H. Uptmore & Assoc. Well 6,W,,1201,,,,,686,Yes,No,Turbine,Irrigation,Well H-30 in Texas Board of Water Engineers Bulletin 5608.  Top of Edwards 660 ft.
6843117,29.354167,-98.710834,Bexar,218EDRDA,H. J. Jungman ,W,0/0/1956,930,,,,,631,Yes,No,Turbine,Irrigation,Open hole from 878 to 930 ft.
6843201,29.364167,-98.684445,Bexar,218EDRDA,Arthur Nentwich ,W,0/0/1956,1140,,,,,711,No,No,Turbine,Irrigation,"Owner Well Number: H-117. Open hole from 866 to 1,140 ft. Reported yield 1,000 gpm."
6843203,29.350278,-98.705556,Bexar,218EDRDA,E. W. Becker,W,0/0/1956,1217,,,,,631,Yes,No,Turbine,Irrigation,"Open hole from 910 to 1,217 ft. Pump set at 70 ft.  Development test yield 1,025 gpm on June 4, 1956."
6843204,29.3475,-98.689722,Bexar,218EDRDA,Minnie M. Schumann,W,0/0/1957,2001,,,,,663,Yes,No,Turbine,Irrigation,"Open hole from 1,540 to 2,001 ft. Pump set at 200 ft.  Development test: Drawdown of 147 ft. pumping 1,702 gpm on June 18, 1957."
6843205,29.345834,-98.698056,Bexar,218EDRDA,M. L. Becker,W,0/0/1956,1638,,,,,631,Yes,No,Turbine,Irrigation,"Open hole from 1,502 to 1,638 ft. Pump set at 120 ft.  Development test:  Drawdown of 108 ft. pumping 1,321 gpm."
6843206,29.357778,-98.703056,Bexar,218EBFZA,Lone Star Greeneries,W,8/1/1983,1020,10,14,0,200,632,No,No,Unknown,Irrigation,
6843206,29.357778,-98.703056,Bexar,218EBFZA,Lone Star Greeneries,W,8/1/1983,1020,10,9,200,875,632,No,No,Unknown,Irrigation,
6843207,29.373055,-98.706112,Bexar,218EBFZA,BMWD - Northwest Well #1 - 041 WP#1,W,11/16/1994,1230,10,16,0,820,780,Yes,Yes,Turbine,Public Supply,Owner Well Number: Northwest well #1. TCEQ Source ID: G0150018GM. Tested at 2700 gpm with 13 feet drawdown when drilled. Cement- ed to 820 feet. Was under PWS ID #0150512 and user #127655 (Cagnon Rd).
6843207,29.373055,-98.706112,Bexar,218EBFZA,BMWD - Northwest Well #1 - 041 WP#1,W,11/16/1994,1230,101,14,820,1230,780,Yes,Yes,Turbine,Public Supply,Owner Well Number: Northwest well #1. TCEQ Source ID: G0150018GM. Tested at 2700 gpm with 13 feet drawdown when drilled. Cement- ed to 820 feet. Was under PWS ID #0150512 and user #127655 (Cagnon Rd).
6843208,29.373055,-98.706667,Bexar,218EBFZA,BMWD - Northwest Well #2,W,11/12/1994,1242,10,16,0,814,782,Yes,Yes,,Public Supply,Owner Well Number: 2. TCEQ Source ID: G0150018GN. Tested at 2700 gpm with 5 feet drawdown when drilled. Cement- ed to 814 feet. Was under PWS ID #0150512 (Cagnon Rd) and user #127655.
6843208,29.373055,-98.706667,Bexar,218EBFZA,BMWD - Northwest Well #2,W,11/12/1994,1242,101,14,814,1242,782,Yes,Yes,,Public Supply,Owner Well Number: 2. TCEQ Source ID: G0150018GN. Tested at 2700 gpm with 5 feet drawdown when drilled. Cement- ed to 814 feet. Was under PWS ID #0150512 (Cagnon Rd) and user #127655.
6843301,29.372222,-98.655834,Bexar,218EDRDA,Lackland Air Force Base Annex,W,0/0/1955,1622,,,,,671,No,No,Turbine,Public Supply,Reported yield 900 gpm.
6843302,29.3725,-98.652223,Bexar,218EDRDA,Lackland AFB Annex #1 Bldg. 104,W,0/0/1954,1543,,,,,669,No,No,Turbine,Public Supply,"Owner Well Number: well #1 (Bldg 104). TCEQ Source ID: G0150275A. Cemented from 1,389 ft. to surface. Top of Edwards 1,388 ft.  Reported yield 900 gpm."
6843303,29.342778,-98.649167,Bexar,218EBFZA,C. R. Cento ,W,0/0/1951,1610,,,,,636,Yes,No,Turbine,Domestic,Well I-129 in Texas Board of Water Engineers Bulletin 5608. Historical observation well.
6843304,29.342778,-98.628611,Bexar,218EDRDA,Valley Ridge MHP Well #1,W,0/0/1963,1825,,,,,715,Yes,No,Turbine,Public Supply,"Owner Well Number: 1. TCEQ Source ID: G0150233A. Open hole from 1,602 to 1,825 ft. Development test:  Drawdown of 50 ft. pumping 900 gpm on 08/21/1963."
6843305,29.337222,-98.649722,Bexar,218EDRDA,Van De Walle & Sons ,W,0/0/1956,2005,,,,,645,Yes,No,Turbine,Irrigation,"Open hole from 1,443 to 2,005 ft. Cemented from 1,445 ft. to surface. Top of Edwards 1,450 ft. Development test:  Drawdown of 123 ft. pumping 1,500 gpm in Mar. 1956."
6843306,29.3343611,-98.6460556,Bexar,218EDRDA,Little Joe's Ice House & TP (Joe Van Hecke),W,9/12/1955,1831,10,6,0,179,615,No,No,Turbine,Public Supply,"Well Report Tracking Number: 501945. TCEQ Source ID: G0150256A. Open hole from 1,445 to 1,831 ft. Top of Edwards 1,444 ft.  Development test: Drawdown of 27 ft. pumping 1,650 gpm for 2 hours on Feb. 21, 1956."
6843306,29.3343611,-98.6460556,Bexar,218EDRDA,Little Joe's Ice House & TP (Joe Van Hecke),W,9/12/1955,1831,10,5,179,1173,615,No,No,Turbine,Public Supply,"Well Report Tracking Number: 501945. TCEQ Source ID: G0150256A. Open hole from 1,445 to 1,831 ft. Top of Edwards 1,444 ft.  Development test: Drawdown of 27 ft. pumping 1,650 gpm for 2 hours on Feb. 21, 1956."
6843307,29.3338889,-98.6588889,Bexar,218EDRDA,Standard Industries  1-East side of plant,W,9/0/1967,1960,,,,,650,Yes,No,Turbine,Public Supply,"TCEQ Source ID: G0150091A. Cemented from 1,556 ft. to surface. Top of Edwards 1,550 ft. Development test:  Drawdown of 155 ft. pumping 1,827 gpm for 8 hours on September 17, 1967."
6843308,29.3725,-98.656667,Bexar,218EBFZA,Lackland AFB Annex Well #3 Bldg. 246,W,2/14/1977,1804,,,,,662,No,No,,Public Supply,Owner Well Number: #3-Bldg. 246. TCEQ Source ID: G0150275B. 
6843309,29.346945,-98.655278,Bexar,218EDRDA,"Waste Management of  Texas, Inc. ",W,2/0/1994,1650,10,18,0,40,645,No,No,Submersible,Irrigation,
6843309,29.346945,-98.655278,Bexar,218EDRDA,"Waste Management of  Texas, Inc. ",W,2/0/1994,1650,101,12,40,1320,645,No,No,Submersible,Irrigation,
6843309,29.346945,-98.655278,Bexar,218EDRDA,"Waste Management of  Texas, Inc. ",W,2/0/1994,1650,101,7,1320,1620,645,No,No,Submersible,Irrigation,
6843310,29.341945,-98.626111,Bexar,218EDRDA,Valley Ridge MHP,W,,1600,,,,,715,No,No,,Unused,Owner Well Number: 2. TCEQ Source ID: G0150233B. Abandoned PS well.
6843401,29.3225,-98.7225,Bexar,218EDRDA,Fred Becker ,W,0/0/1963,1940,,,,,675,Yes,No,Turbine,Irrigation,"Open hole from 1,600 to 1,940 ft."
6843402,29.313889,-98.714445,Bexar,218EDRDA,A. V. Thurman ,W,0/0/1963,2137,,,,,700,No,No,Turbine,Irrigation,"Open hole from 1,621 to 2,137 ft. Top of Edwards 1,600 ft. Development test:  Drawdown of 140 ft. pumping 1,000 gpm for 2 hours in 1963."
6843403,29.302501,-98.732222,Bexar,218EDRDA,Gonzales Brothers ,W,0/0/1957,2289,,,,,689,Yes,No,Turbine,Irrigation,"Reported yield 1,000 gpm."
6843404,29.296389,-98.714445,Bexar,218EDRDA,Henry G. Netwich,W,0/0/1956,2285,,,,,683,Yes,No,Turbine,Irrigation,"Open hole from 1,800 to 2,285 ft. Top of Edwards 1,800 ft.  Pump set at 200 ft.  Development test: Drawdown of 125 ft. pumping 756 gpm on October 22, 1956."
6843405,29.311945,-98.715001,Bexar,218EDRDA,Howard Shadrock ,W,0/0/1970,2035,,,,,704,Yes,No,Turbine,Irrigation,"Open hole from 1,745 to 2,035 ft. Cemented from 1,745 ft. to surface. Top of Edwards 1,745 ft. Development test:  Drawdown of 5 ft. pumping 2,200 gpm for 2 hours in 1971.  Temp. 72 degrees F."
6843406,29.312501,-98.730278,Bexar,218EDRDA,C. D. Berry ,W,0/0/1951,2126,,,,,726,No,No,Turbine,Irrigation,"Well M-41 in Texas Board of Water Engineers Bulletin 5608.  Open hole from 1,722 to 2,126 ft.  Cemented from 1,722 ft. to surface.  Top of Edwards 1,722."
6843501,29.311667,-98.674167,Bexar,218EDRDA,F. J. Schermer,W,0/0/1954,1890,,,,,613,No,No,Turbine,Irrigation,"Open hole from 1,609 to 1,890 ft. Development test:  Drawdown of 100 ft. pumping 475 gpm in 1955."
6843502,29.301667,-98.681667,Bexar,218EBFZA,Preston Deatt ,W,,1120,,,,,652,No,No,,Stock,
6843503,29.298611,-98.670833,Bexar,218EDRDA,R. R. Jarvis,W,0/0/1955,2005,,,,,623,Yes,No,None,Domestic,"Open hole from 1,605 to 2,005 ft. Cemented from 1,605 ft. to surface. Top of Edwards 1,605 ft. Development test:  Drawdown of 68 ft. pumping 700 gpm for 3 hours on January 2, 1958.  Temp 88 degrees F."
6843504,29.299167,-98.6825,Bexar,218EDRDA,J. H. Shelton ,W,0/0/1956,1750,,,,,656,No,No,Turbine,Domestic,"Open hole from 1,680 to 1,750 ft. Temp. 86 degrees F."
6843505,29.2966111,-98.6880833,Bexar,218EBFZA,J. W. Watts,W,0/0/1956,2002,10,8,0,260,648,Yes,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843505,29.2966111,-98.6880833,Bexar,218EBFZA,J. W. Watts,W,0/0/1956,2002,10,7,260,1716,648,Yes,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843505,29.2966111,-98.6880833,Bexar,218EBFZA,J. W. Watts,W,0/0/1956,2002,101,,1716,2002,648,Yes,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843507,29.294167,-98.696389,Bexar,218EBFZA,Ramon Gonzales,W,0/0/1934,1915,,,,,658,Yes,No,None,Domestic,Well M-12 in Texas Board of Water Engineers Bulletin 5608. Historical observation well.
6843508,29.308889,-98.669722,Bexar,218EBFZA,Southwest ISD Main Well #1,W,0/0/1974,1750,,,,,610,Yes,Yes,Submersible,Public Supply,"TCEQ Source ID: G0150190A. Cemented from 1,596 ft. to surface."
6843601,29.308334,-98.642222,Bexar,218EBFZA,O. R. Mitchell,W,0/0/1946,1911,,,,,600,No,Yes,Centrifugal Pump,Irrigation,"Well N-4 in Texas Board of Water Engineers Bulletin 5608.  Open hole from 1,606 to 1,911 ft.  Cemented from 1,606 ft. to surface.  Top of Edwards 1,604 ft.  Reported flow 3,550 gpm on July 29, 1946. Temp. 80 degrees F."
6843604,29.329444,-98.659445,Bexar,218EDRDA,Homer Verstuyft ,W,0/0/1956,2037,,,,,627,Yes,No,Turbine,Irrigation,"Open hole from 1,573 to 2,037 ft. Development test: Drawdown of 188 ft. pumping 1,145 gpm."
6843605,29.327222,-98.653612,Bexar,218EDRDA,George Verstuyft,W,0/0/1956,1800,,,,,633,Yes,No,Turbine,Irrigation,"Open hole from 1,380 to 1,800 ft. Development test: Drawdown of 165 ft. pumping 1,047 gpm on July 23, 1956."
6843606,29.319444,-98.654167,Bexar,218EDRDA,Henry Von Stratton,W,0/0/1957,1567,,,,,621,No,No,Centrifugal Pump,Irrigation,"Reported flow 2,000 gpm."
6843607,29.315556,-98.650278,Bexar,218EDRDA,O. R. Mitchell,W,0/0/1955,2068,,,,,611,No,No,Turbine,Irrigation,"Owner Well Number: Well No 3. Drilled to 2,145 ft. and plugged back to 2,068 ft.  Open hole from 1,660 to 2,068 ft.  Cemented from 1,660 ft. to surface.  Top of Edwards 1,642 ft.  Flowed 300 gpm in 1955.  Development test yield 1,828 gpm."
6843608,29.312501,-98.650556,Bexar,218EBFZA,O. R. Mitchell,W,0/0/1955,1683,,,,,606,No,Yes,Turbine,Irrigation,"Open hole from 1,596 to 1,688 ft. Cemented from 1,596 ft. to surface. Top of Edwards 1,567 ft.  Reported flow 5,000 gpm."
6843609,29.308612,-98.660001,Bexar,218EDRDA,Gus Benke ,W,0/0/1964,2124,,,,,595,No,No,None,Irrigation,
6843610,29.2975,-98.661389,Bexar,218EBFZA,L. Knowlton ,W,0/0/1956,1856,,,,,600,Yes,Yes,None,Irrigation,"Open hole from 1,625 to 1,856 ft. Cemented from 1,625 ft. to surface. Top of Edwards 1,641 ft.  Reported flow 3,420 gpm."
6843611,29.326667,-98.663889,Bexar,218EBFZA,L. F. Ridder,W,,2911,,,,,622,Yes,No,Other,Plugged or Destroyed,Well N-1 in Texas Board of Water Engineers Bulletin 5608. Plugged. Old flowing well (plugged).
6843612,29.329167,-98.644445,Bexar,218EDRDA,Fred Newman ,W,0/0/1952,1951,,,,,618,No,No,Submersible,Domestic,Well N-116 in Texas Board of Water Engineers Bulletin 5608.  Flowed 250 gpm in 1951.
6843613,29.3242778,-98.6360556,Bexar,218EDRDA,O. R. Mitchell,W,0/0/1952,2172,,,,,660,No,No,None,Plugged or Destroyed,"Plugging Report Tracking Number: 74194. Well N-108 in Texas Board of Water Engineers Bulletin 5608.  Open hole from 1,505 to 2,171 ft.  Cemented from 1,505 ft. to surface.  Top of Edwards 1,547 ft.  Reported flow 800 gpm in 1953."
6843614,29.319167,-98.626944,Bexar,218EDRDA,Aelvoet Brothers,W,,1771,,,,,644,Yes,No,Turbine,Irrigation,Well N-5 in Texas Board of Water Engineers Bulletin 5608.
6843615,29.321667,-98.625278,Bexar,218EBFZA,Aelvoet Bros. ,W,,1386,,,,,650,No,No,Turbine,Irrigation,
6843616,29.296389,-98.661389,Bexar,218EBFZA,Living Waters LTD. Ron Pucek ,W,5/20/1990,2326,10,20,0,1615,600,No,No,None,Aquaculture,Owner's well #1. Reported flow 3500 GPM in 1990. Cemented from 0 to 1615 feet.
6843616,29.296389,-98.661389,Bexar,218EBFZA,Living Waters LTD. Ron Pucek ,W,5/20/1990,2326,101,24,1615,2326,600,No,No,None,Aquaculture,Owner's well #1. Reported flow 3500 GPM in 1990. Cemented from 0 to 1615 feet.
6843617,29.298334,-98.661667,Bexar,218EBFZA,Living Waters LTD. Ron Pucek ,W,8/0/1990,1670,10,30,0,1585,601,No,Yes,None,Aquaculture,"Owner's well #3. Measured flow 37,000 GPM in 1990. Cemented from 0 to 1585 feet."
6843617,29.298334,-98.661667,Bexar,218EBFZA,Living Waters LTD. Ron Pucek ,W,8/0/1990,1670,101,28,1585,1670,601,No,Yes,None,Aquaculture,"Owner's well #3. Measured flow 37,000 GPM in 1990. Cemented from 0 to 1585 feet."
6843618,29.325,-98.641945,Bexar,218EDRDA,San Antonio I.S.D.,W,,1563,10,6,0,211,608,No,No,,Irrigation,
6843618,29.325,-98.641945,Bexar,218EDRDA,San Antonio I.S.D.,W,,1563,101,5,211,1563,608,No,No,,Irrigation,
6843619,29.300278,-98.661112,Bexar,218EDRDA,San Antonio Water Sys. West Bexar #1 ,O,1/0/2007,2160,,,,,601,No,No,None,Other,Owners West Bexar #1. City of San Antonio observation well.
6843701,29.288056,-98.709445,Bexar,218EDRDA,Terrell Shuler,W,4/0/1952,2275,,,,,667,Yes,No,Turbine,Irrigation,"Well M-43 in Texas Board of Water Engineers Bulletin 5608.  Deepened from 1,840 to 2,275 ft. in 1954. Reported yield 800 gpm."
6843702,29.252949,-98.709451,Bexar,218EBFZA,K. L. Haggard,W,0/0/1958,2030,,,,,620,No,Yes,None,Unused,Reported flow 10 gpm.  Unused irrigation well.
6843703,29.252223,-98.716389,Bexar,218EBFZA,Frank James ,W,1/0/1964,2030,,,,,670,No,Yes,Turbine,Irrigation,Reported yield 866 gpm. Temp 95 degrees F.
